Word1,Word2,CBoW_Model_W1,CBoW_Model_W2,CBoW_Model_W3,CBoW_Model_W4,CBoW_Model_W5,CBoW_Model_W6,CBoW_Model_W7,CBoW_Model_W8,CBoW_Model_W9,CBoW_Model_W10,CBoW_Model_W11,CBoW_Model_W12,CBoW_Model_W13,CBoW_Model_W14,CBoW_Model_W15,CBoW_Model_W16,CBoW_Model_W17,CBoW_Model_W18,CBoW_Model_W19,CBoW_Model_W20,CBoW_Model_W21,CBoW_Model_W22,CBoW_Model_W23,CBoW_Model_W24,CBoW_Model_W25,SGNS_Model_W1,SGNS_Model_W2,SGNS_Model_W3,SGNS_Model_W4,SGNS_Model_W5,SGNS_Model_W6,SGNS_Model_W7,SGNS_Model_W8,SGNS_Model_W9,SGNS_Model_W10,SGNS_Model_W11,SGNS_Model_W12,SGNS_Model_W13,SGNS_Model_W14,SGNS_Model_W15,SGNS_Model_W16,SGNS_Model_W17,SGNS_Model_W18,SGNS_Model_W19,SGNS_Model_W20,SGNS_Model_W21,SGNS_Model_W22,SGNS_Model_W23,SGNS_Model_W24,SGNS_Model_W25,Reference_val 
actor,singer,0.695454,0.92305034,0.93603194,0.939616,0.9402652,0.9313024,0.9234853,0.92380106,0.91393936,0.9117041,0.90199935,0.88027954,0.9026303,0.893493,0.87166005,0.8695189,0.8736071,0.86888355,0.86958194,0.8670019,0.8645816,0.854498,0.84448487,0.8606278,0.85503626,0.6674175,0.6614083,0.6712059,0.6489093,0.6639578,0.68229085,0.68363786,0.6972887,0.6962216,0.721933,0.73197246,0.74526346,0.73549217,0.7307369,0.7542689,0.7639046,0.7414782,0.75726175,0.770266,0.7697586,0.76670074,0.75924015,0.7774733,0.7784966,0.79271686,4.52
shelter,hut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47
bathroom,kitchen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1
cabin,hut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53
door,kitchen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67
value,belief,0.12420483,0.69874513,0.7465913,0.7502601,0.7576106,0.7309262,0.73905504,0.7144536,0.6736835,0.6838554,0.66980886,0.6442774,0.66114473,0.6469107,0.5887288,0.5880841,0.5951144,0.6030375,0.5853548,0.5657103,0.57475215,0.5623152,0.5525083,0.5089946,0.49165785,0.12803626,0.065556765,0.038685188,0.0123707205,0.048599068,0.0775612,0.076124914,0.07138622,0.084897146,0.10362995,0.09964341,0.105277926,0.0940873,0.13701206,0.14063844,0.073990524,0.09723846,0.12752198,0.08603994,0.09601706,0.11925505,0.11397488,0.10916059,0.09226916,0.116804555,7.07
wisdom,intelligence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47
ignorance,intelligence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5
happiness,luck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38
idea,scheme,0.2774822,0.75198084,0.7636111,0.7491165,0.7492307,0.7496605,0.7156733,0.7145995,0.6523557,0.6736485,0.67196083,0.6333147,0.5825658,0.5352571,0.5649643,0.56908435,0.555289,0.56549376,0.5059215,0.45491916,0.45245844,0.47252405,0.4700469,0.46596846,0.35867968,0.26749858,0.21455099,0.19106042,0.18850286,0.19679701,0.2032859,0.17532077,0.20110466,0.18896201,0.16974202,0.19486699,0.19289285,0.2211541,0.24283859,0.2268289,0.22407399,0.19494307,0.2212582,0.23730087,0.22827286,0.23627506,0.21247245,0.25066948,0.23509637,0.2597726,6.75
mood,emotion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12
happiness,peace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03
despair,misery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22
logic,arithmetic,0.59690547,0.8768532,0.87487495,0.8494803,0.8434056,0.8470089,0.81050557,0.782295,0.786423,0.7969489,0.78307307,0.7641379,0.7800679,0.7583772,0.7527973,0.7334039,0.71458066,0.7218111,0.71529937,0.6977689,0.6632441,0.6345514,0.68130666,0.6631561,0.6471,0.49321282,0.5207437,0.4746452,0.4516452,0.4171201,0.44330356,0.42956913,0.40056372,0.421252,0.43402457,0.39882332,0.42254186,0.41952252,0.3813948,0.404626,0.40781468,0.4075314,0.42351577,0.41625544,0.4319646,0.42163968,0.43032426,0.44479036,0.40503103,0.3970231,3.97
denial,confession,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03
argument,criticism,0.43369213,0.789062,0.7948044,0.8112518,0.8006097,0.77344596,0.7659677,0.7264007,0.7318933,0.7029832,0.67056197,0.6743976,0.6533551,0.626866,0.64559317,0.62896013,0.58887434,0.5643939,0.59151924,0.5920521,0.56898856,0.5482837,0.5672403,0.56094366,0.58841956,0.35113293,0.314772,0.2654173,0.24794853,0.2610836,0.23836622,0.2622902,0.22781757,0.20610657,0.24278292,0.24200208,0.28587067,0.24242741,0.27953154,0.25396216,0.27870855,0.30012602,0.24949335,0.23852399,0.29753363,0.26416588,0.30095392,0.2724476,0.26238984,0.28710228,5.08
aggression,hostility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48
hysteria,confusion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33
chemistry,theory,0.2714172,0.7522062,0.8068453,0.7947301,0.8073249,0.80452377,0.78171414,0.77790654,0.7647811,0.76331776,0.77186483,0.7090336,0.73362184,0.70905584,0.7058259,0.66050065,0.68878007,0.6747333,0.6529515,0.6477894,0.64062274,0.6533606,0.66667616,0.66242945,0.6434044,0.2600619,0.242755,0.23894623,0.20524162,0.204115,0.20169559,0.24425466,0.22700523,0.20361833,0.22550815,0.22038758,0.2525645,0.23802999,0.24950759,0.24738738,0.25124624,0.2506152,0.25793743,0.23499882,0.23998551,0.25357074,0.25761262,0.22585414,0.26176026,0.2805457,3.17
trial,verdict,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33
comfort,safety,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
confidence,self,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12
vision,perception,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88
era,decade,0.32869166,0.75163436,0.74665964,0.74104816,0.70072,0.67785203,0.6212332,0.6370419,0.5851501,0.515447,0.48837104,0.5058241,0.4903151,0.44348934,0.45073283,0.4739154,0.43016097,0.39805257,0.3658075,0.4088399,0.35674065,0.38260052,0.356156,0.3335145,0.3356632,0.3486312,0.32972553,0.32841492,0.31658423,0.28959018,0.2907132,0.29355,0.304451,0.29487106,0.32929954,0.30625898,0.3419752,0.32762098,0.33700904,0.39474684,0.34354466,0.33473232,0.37422925,0.35601977,0.3669383,0.37995315,0.39226568,0.37125096,0.39868104,0.36865312,5.4
biography,fiction,0.23286386,0.7577388,0.7743869,0.78629166,0.7856874,0.7451976,0.7333928,0.7184864,0.6862936,0.6771868,0.6890192,0.67436326,0.6831652,0.6890408,0.6404474,0.6131985,0.6040839,0.58729327,0.6060104,0.6084143,0.5317538,0.58739066,0.54446006,0.5319861,0.54008454,0.19214247,0.24500163,0.20449722,0.23142539,0.28783697,0.29344523,0.29598013,0.31928128,0.3226103,0.35963213,0.33506432,0.29748735,0.33126616,0.3587972,0.34940255,0.35646707,0.36331195,0.36479762,0.35936227,0.36874133,0.38400817,0.3783198,0.34754646,0.39362514,0.37055746,1.38
discussion,argument,0.30668133,0.74528813,0.749445,0.7385335,0.7361402,0.70912623,0.7009504,0.6930395,0.66904265,0.63683224,0.6413459,0.61112034,0.63568115,0.5928863,0.57570904,0.6100421,0.60627365,0.600167,0.58184534,0.564595,0.52381,0.4754942,0.51608443,0.48343527,0.435009,0.26496923,0.1821552,0.17170125,0.18596825,0.12929073,0.1841823,0.1545257,0.17640597,0.17372775,0.17789137,0.19637565,0.15642858,0.18814817,0.1945144,0.23913644,0.23085827,0.19170535,0.20714799,0.2645964,0.23818779,0.27793545,0.2275778,0.2638852,0.2775276,0.23075333,5.48
code,symbol,0.17543438,0.68229836,0.72762483,0.73172385,0.73856014,0.7071409,0.6919466,0.67246073,0.6705072,0.66286796,0.6484319,0.65685797,0.64464724,0.5835861,0.61243284,0.59849846,0.5841351,0.590709,0.5904643,0.5704822,0.54451203,0.5069542,0.5312054,0.5042746,0.45758188,0.15845695,0.13742425,0.159502,0.12637264,0.13305473,0.11321589,0.10214785,0.13420665,0.18442881,0.16781047,0.16517305,0.16487665,0.18319482,0.17468415,0.17824572,0.19860242,0.19069321,0.20704234,0.20930137,0.19693404,0.23785391,0.21503398,0.21247554,0.22378553,0.24047863,6.03
danger,disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
accident,catastrophe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9
journey,trip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88
activity,movement,0.29558852,0.7508652,0.7812413,0.7831583,0.772694,0.7551998,0.7439057,0.711747,0.6953276,0.71041787,0.65071833,0.6359926,0.6568864,0.6387836,0.59381616,0.5878284,0.60922915,0.58203006,0.55513823,0.5985837,0.54756224,0.5199301,0.50748694,0.5546614,0.45481092,0.228521,0.20892224,0.20773873,0.21862867,0.19229566,0.22751549,0.19356361,0.22227256,0.24304704,0.21084699,0.25986904,0.25065047,0.22918606,0.2404708,0.2180778,0.25889915,0.25697827,0.24704343,0.2634108,0.25495413,0.26107585,0.28316313,0.2671149,0.2796648,0.25983614,7.15
gossip,news,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22
father,god,0.36575073,0.7884914,0.83433986,0.8494866,0.8453291,0.82035756,0.8173856,0.80944973,0.7993835,0.8004183,0.80224067,0.78715366,0.78080773,0.75292647,0.748502,0.7775823,0.74928087,0.74196535,0.72903955,0.7306597,0.74467087,0.7037486,0.7166535,0.6811588,0.674013,0.34036297,0.2893605,0.29800308,0.27419627,0.29496437,0.29542315,0.3292635,0.31334528,0.32823586,0.3588238,0.3592596,0.37073976,0.3625427,0.35588,0.3505081,0.36515495,0.3528656,0.36439955,0.37224132,0.35277972,0.36699754,0.38034642,0.36167032,0.3848951,0.3655627,3.57
action,course,0.14480673,0.7084028,0.7646073,0.7509469,0.75545377,0.71729684,0.68433183,0.6674415,0.6490511,0.6312932,0.60283846,0.60960495,0.559795,0.575066,0.56341696,0.57852995,0.5677223,0.55309033,0.5275607,0.52508134,0.5165243,0.5045223,0.53268653,0.47179222,0.43527067,0.12183744,0.10915299,0.07961444,0.103163235,0.06610383,0.079993725,0.07170987,0.098821506,0.11988926,0.15061027,0.14349717,0.17915377,0.15238327,0.11702575,0.13345751,0.17504966,0.18825683,0.16222659,0.16044587,0.17193413,0.15348074,0.17133492,0.19244903,0.18746433,0.18081784,5.45
fever,illness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65
aviation,flight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18
game,action,0.10874045,0.67742014,0.76391816,0.7690077,0.7618954,0.7339915,0.73015535,0.74053586,0.71866363,0.70882976,0.71039444,0.7152076,0.68629444,0.67983663,0.67155766,0.64511335,0.629633,0.6348289,0.6171241,0.6305185,0.60027266,0.5948938,0.62206423,0.6116819,0.5512552,0.121383816,0.116760954,0.07980041,0.062326152,0.073778346,0.09928569,0.10659904,0.111209355,0.09231429,0.14306878,0.14438102,0.12024025,0.13192698,0.1321834,0.13508636,0.12439079,0.11139341,0.13708179,0.14744742,0.15278569,0.17125767,0.15356818,0.1568828,0.16174737,0.17741638,4.85
molecule,air,0.20026565,0.70895785,0.7517388,0.7560455,0.7521718,0.70736873,0.7145194,0.71195364,0.6947783,0.6619388,0.66088384,0.61739326,0.63060856,0.6451775,0.6122662,0.56627893,0.54819,0.57154715,0.54329824,0.5398797,0.542253,0.5371725,0.5630162,0.5470655,0.48275188,0.18861401,0.13198227,0.13409883,0.14078036,0.12697336,0.11711936,0.17102885,0.119842455,0.14856306,0.12914185,0.13120915,0.15988079,0.15330584,0.12260687,0.13572595,0.1483177,0.15822211,0.1620437,0.13607158,0.1245645,0.14582717,0.13829459,0.14895543,0.18157126,0.12595405,3.05
home,state,0.11931961,0.6819229,0.7455142,0.7627866,0.76964825,0.7633672,0.76875204,0.7838453,0.75757515,0.7636236,0.7380092,0.7179426,0.72019976,0.7008159,0.68081236,0.68479896,0.7031562,0.657289,0.6553438,0.6615535,0.6487111,0.64770573,0.65642715,0.63688695,0.6175867,0.121404976,0.11439215,0.12734348,0.13194554,0.17974989,0.17956954,0.16628557,0.182058,0.19460171,0.18836714,0.2017143,0.22062412,0.22940636,0.22393623,0.2433664,0.22721392,0.25599986,0.21361613,0.24756494,0.2486535,0.25909925,0.24864483,0.24606565,0.2501811,0.26789695,2.58
word,literature,0.16657561,0.76014304,0.8168808,0.8099551,0.7943407,0.79719704,0.7924963,0.7784772,0.77043825,0.7624025,0.74069273,0.71747434,0.71414953,0.688354,0.68548834,0.66537225,0.63812697,0.6243433,0.62340665,0.64425623,0.6185514,0.63888514,0.57493454,0.6047217,0.56935436,0.18365094,0.20567608,0.18536612,0.21124053,0.22706741,0.20096594,0.20772973,0.2478507,0.20840707,0.22792831,0.21621929,0.25253645,0.2523925,0.24655776,0.23929818,0.268575,0.25928855,0.29738677,0.28474498,0.2769909,0.26378992,0.27175492,0.28694075,0.27499405,0.2725191,4.77
adult,guardian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9
newspaper,information,0.07474417,0.6576319,0.7010226,0.69040704,0.7063493,0.6555821,0.66171145,0.6370843,0.6282797,0.6042916,0.60025823,0.5927762,0.53217745,0.55339026,0.5446164,0.5583571,0.5210762,0.5017676,0.49408448,0.5026065,0.48558575,0.49865225,0.46535456,0.4814786,0.46716896,0.06639291,0.0835936,0.072363056,0.15271854,0.16150512,0.17065936,0.16066334,0.16928495,0.17599663,0.16228452,0.17430884,0.20138364,0.17374194,0.16684054,0.17453632,0.18372355,0.20777899,0.21158072,0.19609302,0.21004103,0.21319516,0.21166274,0.21068047,0.2556227,0.26617092,5.65
communication,television,0.21250883,0.71720296,0.74730384,0.75620645,0.7347331,0.7274449,0.71048045,0.68871456,0.6824661,0.6279186,0.6292717,0.6282538,0.6145488,0.590302,0.5833802,0.5436735,0.5652529,0.52516323,0.5406712,0.5411892,0.46385345,0.4761368,0.46379012,0.45434666,0.4795166,0.17238563,0.12775315,0.12718643,0.12114028,0.1282399,0.12147885,0.121778116,0.14110278,0.14734046,0.16778904,0.14164984,0.14823326,0.1516513,0.19183293,0.17794171,0.17195408,0.2116017,0.18402714,0.19188273,0.22047657,0.21668729,0.2413402,0.24057369,0.23411322,0.2374044,5.6
cousin,uncle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63
author,reader,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
guy,partner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57
area,corner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07
ballad,song,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53
wall,decoration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62
word,page,0.18435515,0.73621804,0.8018159,0.801015,0.79640496,0.814062,0.77914363,0.8017462,0.7733945,0.74843025,0.76507294,0.7369408,0.7266604,0.7133148,0.75073177,0.738534,0.7266302,0.6932743,0.6703422,0.67077184,0.6726334,0.6680223,0.6612909,0.6698447,0.65372485,0.18081188,0.14071737,0.12801774,0.11307801,0.1808283,0.14136031,0.15897226,0.17321469,0.20594692,0.19499217,0.18942164,0.20391825,0.19887345,0.22386625,0.20030685,0.23637125,0.23681316,0.24955668,0.24404132,0.23156005,0.25213164,0.27249733,0.26853955,0.24214163,0.26205856,2.92
nurse,scientist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08
politician,president,0.34035772,0.78198326,0.8155726,0.813795,0.8021219,0.7917358,0.77751476,0.7496939,0.74309766,0.73068535,0.7141901,0.68588126,0.6921559,0.6901859,0.6591929,0.6487862,0.6251913,0.6388379,0.6065475,0.60736847,0.6084007,0.556727,0.5578596,0.57339716,0.5939646,0.36118168,0.35836464,0.34162623,0.3857109,0.3732585,0.36609694,0.3785026,0.36139938,0.37120196,0.38524014,0.38531977,0.3919834,0.39250264,0.40686464,0.41309956,0.392907,0.4076895,0.39074963,0.38727,0.41445825,0.3911937,0.39504886,0.41197327,0.39542687,0.4004208,7.38
president,mayor,0.5370039,0.80950725,0.8181358,0.8030774,0.79892325,0.7567776,0.7689624,0.7396479,0.7364908,0.6892528,0.6782427,0.6818452,0.66623306,0.62926245,0.66384274,0.6579461,0.60611856,0.6160122,0.5899836,0.5718603,0.5815645,0.5519335,0.53109974,0.5604615,0.54952896,0.51494944,0.4758857,0.46836394,0.44099897,0.42249024,0.42089123,0.3916802,0.40976903,0.4328675,0.41498393,0.4159986,0.41407138,0.39666116,0.44649303,0.4134038,0.42526463,0.42191505,0.41909134,0.41579664,0.46276683,0.4068247,0.43932262,0.41567373,0.39589065,0.423883,5.68
book,essay,0.43000773,0.74761,0.7903285,0.7741911,0.74680513,0.76408875,0.73531234,0.70985746,0.6456004,0.68805075,0.66907513,0.63012207,0.66271496,0.59556735,0.60981786,0.6150095,0.56991863,0.54963005,0.5821875,0.6247138,0.5565762,0.53427684,0.5180058,0.4842047,0.46495786,0.43857807,0.41914338,0.44075254,0.41782528,0.4253309,0.38988093,0.40470338,0.391631,0.4158736,0.4342989,0.43986732,0.45395005,0.4195271,0.42405832,0.45642865,0.46466345,0.44623005,0.43562543,0.46353596,0.4451897,0.4720006,0.4720674,0.4804625,0.4717992,0.47805887,4.72
man,warrior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72
article,journal,0.26560557,0.7679931,0.77827245,0.7754432,0.75270975,0.7534032,0.7213044,0.7038248,0.6863519,0.6668279,0.66974866,0.61555195,0.61629,0.5974825,0.57027125,0.5652801,0.5534462,0.5446844,0.53762096,0.54780245,0.53382915,0.54144526,0.47178727,0.4556825,0.43786108,0.26920357,0.2945748,0.27629247,0.26623106,0.2646613,0.2865315,0.27978277,0.27434716,0.25686345,0.30583662,0.2904162,0.32084918,0.2903483,0.2918566,0.31082243,0.344267,0.3117078,0.30058557,0.32468525,0.31680557,0.32622206,0.35667336,0.35302323,0.34703863,0.34830913,6.18
breakfast,supper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4
crowd,parade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93
aisle,hallway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75
teacher,rabbi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37
hip,lip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43
